product,title,rating,body
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Very disappointed,1.0,No satisfied...I brought this mobile from Amazon flash sale ..got it delivered on 19th September 2020...and within 13 days my mobile got shut all of sudden...display is not working....called Amazon they say the return window has got expired so they can replace this mobile...I will have to get it replaced from Samsung Gallery....very disappointing...not expected this from Samsung n Amazon
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Its a beauty alright.. But some bugs present...,4.0,"I bought this phone right at 12 pm on 24th Sep, i.e on the day of release.Display:The display is just beautiful. They say its the sAmoled plus display. It does look better than a sAMOLED display. Brilliant contrast and dark mode just looks beautiful.Camera:Looks promising. Decent pics for the price range. The front camera can give you a digital wide angle, though it does not have a wide angle lens. Software is excellent. Cmon guys, its a Samsung phone.Performance:It has a 730G and it ain't a slouch. No lags. Played COD Mobile at Very high graphics and max frames. There is a nominal heat dissipation after an hour of gaming. Not too intensive.Battery:This is where I was quite surprised. I expected to end my day with Atleast 65% left as my previous realme 2 Pro which has less than half of 7000 mah ended the day with 25-30%. But, though I use dark mode(Which is better for the battery since its an AMOLED display), I ended it with around 45-50%, which actually disappointed me. Hopefully, a software update will fix this.Less highlighting cons:The power button fingerprint scanner isn't quite fast( When compared to my previous realme 2 Pro) and is sometimes buggy..Verdict:It's an awesome phone. These features are unique. It can be your next phone. 😁"
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Superb Mind-blowing top notch classy stylish,4.0,this is one of the best Samsung mid range phone which is not only fast but also stylish.The smartphone does provide very fast and no lagging features due to the snapdragon 730G...I have used this phone full 48 hrs and one think is sure no phone can match the battery or you can say BATTERA of this smartphone.....Camera is also good...u can play games watch videos and do anything but there will be nearly zero lagging in this smartphone....GO FOR 8GB ram variant superb fast
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Thumbs down for the mobile,1.0,Fooling customer with hidden adds putting price tag Rs. 22900. Pls be fare with customers and charging approx 4000 as tax unbelievable. With this price rang I can opt for One pluse MobileAny way happy with only delivery part got call exactly at 9 pm thx Amazon only for deliver department 5star for them but not for the device
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Review,1.0,Waste phone don't buy after use of 15 days im reviewing its getting hang and cant even open whatsapp properly i want to return this product total waste 25k waste better take poco x2 same processor with excellent performance compare to samsungSamung m series  is failure model stop launching m series 😡😡😡😡🤬🤬 Total waste product dont buy and dont waste ur money after 15 days of use all defects are comes out and its not Snapdragon its same Samsung processor showing exnos once see thid problem
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Good phone asking for serious improvement  and genuine feedback on YouTube  seems all sponsored,1.0,"Very nice feel and screen color but phone HEATS‐UP very quickly36 degree,with usage of less then 20 mins,be it for call,zoom,net surfing  or Any photo mode....worried it will heat up face and ears as I use it more...2nd sound output is equivalent  to 10k-15k phone should have been improved.Screen recording doesn't work on zoom or teams.Apart from battery back up,heating issues this phone has issue wrt screen recording  and screenshot.One cannot take a screen shot while keypad is open...like right now I cannot take the snapshot while writing this review.Screen recoder doesn't  allow you to recore zoom or teams meeting stating error ""systmic in USE"" unlike Redmi screen recording  features.While on call you cannot pull out notes to quickly write anything n save on phone e.g. when you are in call and you need to note a phone no. Shared by speaker on otherside of call you cannot call Notes application  from with in the call menus...this is very stupid of Samsung..."
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)","FAULTY PRODUCT, POOR CUSTOMER SUPPORT! BEWARE BEFORE PURCHASING!",1.0,"It gives me immense displeasure and utter disgrace while penning this down that I feel cheated and my money has gone in vain.My 11 days old Samsung Electronics Galaxy M51 which I had purchased from STPL EXCLUSIVE ONLINE SELLER OF SAMSUNG (SAVEX TECHNOLOGIES PVT. LTD.)  had turned out to be dysfunctional. I've been juggling between Amazon customer support and Samsung customer support since last 4 days to get this resolved.Amazon customer support refuses to help since it is out of 7 days replacement window and directs this issue to the OEM.OEM says that amazon is fooling me because there is a 10 days replacement window.OEM On-call & Chat support tells me that they 14 days replacement window and asks me to go down to the service center to get it replaced. Upon reaching the service center they tell me that they can't replace an online purchased device & amazon is liable to change until 10 days of purchase(as per amazon it is 7 days). The service center head refused to give this statement in written. Now, either don't trust AMAZON and it's seller or don't trust the Brand and Manufacturer at all.Now, who is to blamed for all the nuisance? Who is feeling cheated? And guess what, brand loyalty goes for a toss!!!Why OnePlus, Apple have good brand loyalty & advocacy, because of good devices & even better customer support."
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Avoid buying this phone from amazon .worst replacement polocy for faulty product,1.0,Iam facing heating issues while using camera calling and gaming so I opted for replacement but amazon is not allowing for replacement telling product is fine throught their faulty app test even if my phone is burning. I called amazon service many times but there is no use in it . It hurts when you get faulty product  if you spend that much (25k)for mobile .Iam going to file a petition in customer court.
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Satisfied and happy with the product,5.0,"Overall a good phoneThe camera is good. Wouldn't say flagship level but yeah its good. The processor without any doubt is amazing. Gives good performance for gaming or even other daily activities. Phone does not heat much. Played fortnite for an hour still it was not that hot. Side mounted fingerprint is good in this time where the indisplay fingerprint is trending some of us may still prefer the old school stuff. I need not mention about the battery as we all know it is a beast like the 7000mah charged full in the morning with light usage and by the end of the day its still at 75%. Now just so you know you dont get a back cover or earphones in the box but at this price point earphones should have been included(not complaining).Now some of the problems are that at this pricepoint other phone companies are providing a 90Hz display if that were included it would've been way better. And the adaptive brightness doesn't work properly which i think is a software issue, the brightness levels keep fluctuating even in a well lit room, i hope samsung fixes it in the next update this devixe gets.Finally, if you are thinking of buying this phone I will say go for it, without a doubt. Its a beast"
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Invoice is not down loaded.... Suggest not to purshase,1.0,"Mobile i received is slower in network connectivity. It behaves and works 3G/LTENot as 4G as advertises.Battery even declared 7000 capacity exhausted daily. Even complaining to Amazon customer care within stipulated time of return and refund ,they are helpless. Wastage of money."
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Best mobile under 23k,5.0,I have ordered this mobile on the first launch of Amazon sell. I must say that this is complete combo package of all the features you required.Battery. Very long lasting battery comes upto 30 hrs in heavy usage...you can easyly comes 2 days in normal use.Camera. Very nice camera no prblem at all..good quality photos.Performance.  Very nice performance if u r a gamer..no heating issueComes with multiple new and good features..My suggestion to u all ...just go for it
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",bought new phone but not happy,1.0,"The phone is good in quality but the charging brick is getting heated in like 30 minutes and then cutting off power.Also i got the replacement for the same. But now im facing battery issue.It gets drain too soon.I dont know why.Like i dont under stand do i have to charge phone three times to get it fully charged.Would like to get my refund i really dont want to use such product.If any person from samsung is reading it please think and get in touch with me.Really not happy with the quality of charging adaptor for sure..If you people can in the imageAlso if you are purchasing from amazon, please make up your mind that you have to keep the product you like it or not. Because they do not allows you to return the product on first go..Such a useless policy they have."
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)","Too costly, not recommended",2.0,"Phone rear camera quality is good. Front camera, auto focus and zoom on face during video calls. Thus making your face look bigger than normal.Processor is not much better as compared to in M30/M30s/M31/M31s.I installed Asphalt 9 in M51 & M30. I was shocked to see M30 works fast in opening/loading the application.Phone doesn't lag. Too much of pre-installed apps consumed 2.5 GB data on first use.Battery is awesome. A day lasted on standby and consumed 20% of battery only.A liitle big in size. Need two hands to operate.I would recommend to go for M31s"
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Great Display. Great Camera. Great battery.,5.0,Amazing product. Super amoled+ display is the best. All 5 cameras are awesome. Front & rear video stabilization is amazing too. Reverse charging works fine. Also supports NFC. Samsung's one UI gives a smooth fluid feel during usage. It also comes with the basic version of Knox security. 7000 mAh battery and SD 730G seems monstrous but their performances can be judged only after more usage. Fingerprint sensor and face unlock seems pretty fast. But should've given an in-display scanner. Also the plastic body in the back leaves fingerprint marks on it. Also gorilla glass 5 should've been provided. But everything else seems great. The best non-chinese smartphone in this price range.
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Decent Mid Range Samsung Mobile,4.0,"Buy this if you want1) Good battery backup (last around 2 days if fully charged)2) decent processor ( others are offering better processor in lesser budget)3) Excellent display ( one of the best display in this price range and you will definitely enjoy netflix and hotstar on it)4) Need 3.5 mm headphone jack( it matters for some of us)5) only one speaker with decent sound quality6) Call quality is good7) Knox security8) Samsung branding (can easily find lots of service centers near your locality)9) All sensors are provided10) Best Camera in this price range11) No heating issue atleast in my case.12) Fast charging supported.13) Didn't feel any lag while browsing internet ( I don't play mobile games so can't say about that) Not to buy:1) If looks matter to you ( Back of the phone is glastic so it feels little cheap but nice back cover can hide it)2) Knox security is present but no secure folder is provided3) NFC is provided but no Samsung pay available but we can use 3rd party app instead of Samsung pay although it is risky4) No stereo speaker5) Box doesnot contain earpiece so you have to buy that too6) Although Fast charging supported but it takes time  around 1 to 1.5 hrs to fully charge it from completely drained battery7) one UI core ( They have not provided one UI so some features of one UI are missing in one UI core)8) Unnecessary Pre-installed Apps ( but you can uninstall them easily)9) Other mobile companies are providing better hardware in same priceWhom to buy it : Person who need long battery , decent performance and better display can easily go for itAll n all it is a decent mobile :)"
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)","Light weight, gigantic battery, versatile processor..and that gorgeous screen <3",5.0,"First thing you notice on this one is that big beautiful 6.7"" Super Amoled+ display. Colors are beautiful and the screen is extremely responsive. For a 7000 mAh battery  it feels feather light and fits well in the hand. The primary camera is amazing and captures sharp images. Other cameras are OKish, macro is decent. So mo and duper slo mo work just fine as long as there's enough light. I mean, I've used SLRs a lot and I know I can't expect a phone to perform like them. Charging is pretty fast and you never seem to run out of battery on this one. I'm a casual gamer and for me games work well. No lags and stutters in switching between apps, everything is fluid and extremely responsive. There's a ton of features in One UI, too many for my liking. The camera interface feels a little messy at times, but that probably because I've switched from MIUI after 3 years. The side mounted fingerprint scanner works well only half the time. Face unlock isn't exactly reliable. The music quality is disappointing ( I used an excellent pair of Sony ear buds that delivered  killer performance on my Xiaomi device ). Loud speaker is decent. No issues with calls and connectivity.Summarizing,  if you're looking for a good device under 25k with a great camera and multimedia experience , want a great overall daily performance and battery backup I can confidently recommend this..P.S:I wasted over 1k on a spigen  case for this. It makes the phone feel like a brick. Very difficult to hold and handle with the case on. Go for the thin ones."
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Overall not satisfied with product.,2.0,"I have purchased M51 during sale. Mobile is little bit bulky, but i used to with it. I personally doesn't like camera output it produces from Sony censor. Image quality is like Oil painted when we zoom photo. Battery life can be extended by disabling extra samsung apps. No issue with finger print and face unlocked. As we compared price with product, i know its brand value but overall price didn't justify product."
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Decent Monster,5.0,"Samsung has packed some decent hardware in this phone, like Good camera setup,powerful battery,good screen.Due to Samsung branding there are few cuts like plastic back, low screen refresh rate.Overall decent phone.👌👌"
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)","Massive 7000mah, two days battery...absolute rubbish.",2.0,"Bought the phone the same day it was launched, delivered the next day. I'm a Google Pixel user, so this happens to be my secondary  phone. The main reason to buy was its massive battery but having been using it since the last 3 days,  its nothing even close to massive.  Battery drainage from 100 to 80 in idle condition, a few minutes of web scrolling gets it down to 60 % then 50% in no time, by early next day, it starts to scream for a charge again. I am by choice not a gamer or a heavy user, so use my phone only for calls and a bit of web surfing. This therefore is absolutely unbelievable and shocking to say the least, from a phone with 7000mah battery. I'm wondering if these YouTube reviews are actually paid for or manipulated,  since you hear most of them shouting loud in praise for the phones battery.  Anyway, since the option of return isn't available,  I'll maybe look for a replacement now as a solace, hoping the possibility of having received a defective piece. ( Review update 02/10/2020...received a replacement phone this week after a thorough checkup by a technician on home visit, for my last one, unfortunately the new replaced phone suffers the same battery drainage issue,  doesn't even last for a complete 24 hours on moderate usage, plus it comes with an additional issue of having permanent black shadows on top of its screen. As if one problem wasn't enough, i got two this time. Coming to the battery, 7000mah  seems like a joke played by the samsung chaps. Anyway, I now have no choice left but to seek for another replacement again,  hoping my issue will somehow be resolved once and for all. Though the Amazon guys have so far been really good with their customer service andextended immediate help,  genuinely. (A word of caution for the samsung guys...you may be in for real legal trouble for wrong and misleading advertising,  unless you take up the issue seriously and rectify it immediately)"
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Hulky & Monstrous All Rounder !! 72hrs review !! Worth Every Penny !! Supreme Sammy Mid-Ranger !!,5.0,"I received this beast on 20/Sep and using it for past three days and sharing my very genuine review.Display: 10/10 -  Better Viewing Angles and colour reproduction, minimal bezel, bright, vivid, and smooth responsive. supports HDR, but only for YouTube, Widevine L1 certification, Gorilla Glass 3 protection. overall delightful experience.Camera: 8.5/10 - Very Reliable Cameras !! Rear camera takes detailed shots in all light conditions and selfie color reproduction was accurate, dynamic range was also great. Pretty versatile camera. Still have rooms for improvisation and no OIS !!Software & Performance: 9/10 - No lags, hangs and slowness while switching between apps and handling multitask. It can easily handle everything without any struggle and software One UI well optimized and have tons of features to use and enhance top-notch user experience. The side mounted fingerprint is pretty convenient and works really well.Battery 10/10: Battery life was astounding and able to push a full three-day normal usage with only multimedia streaming and no gaming. With gaming - we were able to push around two days of usage.Audio and call Quality: 9/10 - Single down firing speaker, which is very decent and loud enough. There is also an option to enable Dolby Atmos audio which brings up the overall audio experience. But this works only with earphones and Bluetooth devices. No issues with network reception.Design: 7/10: Device feels heavy and pretty thick at 9.5mm.  It feels solid in the hand and the glasstic back offers better grip and it is not as slippery as other phones with glass back but it can get scratched easily. Although the device feels solid in hand, it is still bulky and hulky to carry around and won't hold it for long time!!Final Verdict: If you're looking for excellent/ballistic  battery life, reliable cameras, great screen, Decent performance, robust chipset (Snapdragon 730G), then M51 is the right choice and best buy as of now !!"
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Excellent Endurance Good Performance,5.0,"Now this phone is something from which you will expect endurance,  performance users will choose to look another way but for an average user who need to travel a lot or maybe who prefers endurance over performance will look this way.Performance is not at all bad but if you are looking for a flagship then purchase OnePlus.The processor is not the best but capable enough to handle all the task thrown at it including games and other stuffs.Camera is more than good and for comparisons better than OnePlus 8's module but without OIS but with EIS for videos.Display is the excellent part of Samsung's kitty as they are able to provide some of the best displays to us.Battery as you may find will easily give you around 10-12 Hours of screen on time over wifi and if you go over network you will find 10-11 Hours of screen on time.Charging the phone will take you off grid by almost 5 or 10 min less than 2 hours but still it charges fast with 25W charger, the same would have increased by Samsung but heat dissipation part had been kept under check.A word of caution though screen protectors and back covers are scarce for the handset in offline market as it is a new phone.Shout out to Amazon for their one day delivery in my area excellent service.Thanks for reading the review guys, please go for 8+128 Gb version as extra doesn't hurts."
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Real monster,5.0,"First of all, i wanted tell im samsung lover. my previous mobile was samsung M30.Now im upgrading my M series with this M51. I wanted to go for 7000 mAH battery and quad core camera and snapdragon processor.even i was satisfied with my M30, still i wanna upgrade to M51.1. Battery life - for more than average use, it withstand solid 30 hours. for normal use, it will come around 2 days i believe. and charging also in 2 hrs for complete charge with 25 watt charger...2. Camera: real performer in this segment. lot of modes available. you can use pro mode for semi professional camera work. i loved the macro feature. colours are vivid3. im not gamer, still i open lot of apps for multitasking. really no lag. ( i started using 200+ apps from day one. I transferred all apps from old mobile via smartswitch. So its realtime testing)4. lot of tricks and tips are there for M51 phone . you can get those in youtube videos and utilise those.5. no need to tell about samsung display. fantabulous.neutral - since my old mobile is M30, i couldnt find this mobile as bulky and weight like others said.. perfect weight balancing done.negative - in box, back cover could have given. because, easily u can get scratches till u put back cover...(was using this mobile for 10 days)"
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)","Heating issues, with less or nill basic features",3.0,"Phone is nice . Good looking from the front . Nicer display  25 watt charger is adequateI like the scroll between app feature.Cons- 1). wifi reception  is worst .. when u leave the room  wifi signals also does2).whatever you do on the phone , phone starts heating  near camera side . U can feel the heat with back cover on also . And when u turn on camera , back of ur phone is like volcano ..3). This is 7000mah battery phone but its doesn't  last 2 days .. its was a hype .4). Camera quality  is descent .not the level of 68mp .. as i compared with 48mp camera of oneplus 7 phone. Oneplus 48 mp camera is far better than this .5) .no applock function . The native app lock which is available  in A series , is also bad as u unlock one app it ll always b unlock untill u lock ur phone . Which is bad6). No tap to lock feature7). We do not want galaxy store and theme stuff . Remove this mann . Very annoying8). Speaker quality  is poor.9).no data usage ( by apps) surveillance  analyser10)palm swipe screenshot  messes up with screen gestures  , also  palm swipe doesn't  work in all apps . Three finger swipe aur toggle in notif bar is far better than this ."
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Good For moderate use,3.0,"The Mobile is Good for moderate use.Camera : Front clicking pictures are eye catching -7/10 but not up the markBack Camera is quite good clicking picture's have very good results 9/10 but there is no HDR 10 support ,Battery as 7000MAh but while charging found some heating issue of mobile may be it is due to 7000 MAh and plastic back ;With moderate use 2 days mobile can be run precisely 9/10 Charge quite fast it will take 2hrs almost  to complete charge..8/10Overall look is average as there is no gorilla protection on back and plastic cover found very small scratches on back of cover as using since from 4days ... highly recommended please use case while use of mobile..7/10Processor is good as 8/10, display is also pretty good 9/10 sound quality is also not up to t mark 7/10 as mono speakerbut support of Dolby atmosphere is goodOverall complete package if moderate user...As it is 213gm phone while using one handed is 6.7 inch phone quite hectic while chat or watching video carrying mobile with one handed......!!This my first impression using last 4 days"
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Very bad experience with Samsung this time,1.0,I am an hardcore samsung useri have had note 3  note 4 note 5 note 8 and note 10 now i bought this Samsung m51 1st phone i received had an flickering display and after a lot of phone calls and lot of shouting got it replaced and now after exactly 10 days of using the adaptive display has some issues dosent work properly and the type c to type c charger dosent work.hats of Samsung for the depreciating quality...
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",not worthy,1.0,Battery is so bad  and camera quality is not good. Do not buy
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Look for better alternatives,1.0,I faced several problems with the phone. It all seems a very hyped up phone. Doesn't perform like it was marketed. The phone gets extremely hot while charging. The camera is okayish especially during video calls it really zooms in on you.The charging abruptly stopped twice had to ultimately get it returned after the same issue with replacement as well. Disappointed!!
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)","Overall it's good good phone not good , not bad",1.0,"I don't like the phone of its build quality ,bcs phone is little bit heavy and back is very cheap the scratches got easily on the back so plz careful used and back cover is very important on the back and samsung is not giving in the box, overall it's good phone I love the phone of us battery life and camera is also good"
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Compact phone one can afford - all in all,4.0,"Everything is good, but the phone is very heavy. Hand is literally paining after holding it for 30 mins long. It's not a one handed phone definitely. But everything else is good. Not the best. But yes for normal user it's good.Camera is very good, best among all the phones in this range . Really impressive.Gaming is very very smooth, no lag.Battery capacity gave me 2+ days back up for normal usage and for heavy usage 1+ days"
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",🌈,4.0,"Your browser does not support HTML5 video.


   after 4..5 years back to  samsung because of this M51 and worth itthe build quality and and materials are above averagedisplay is the greatest thing ever in samsungand the quad camera settup is  amazingwith the 64mp main and 12mp ultra wide.the big monstrous 7000mah battery blows away the charging tension.one thing i forgot about the performancesd730g and samsung works well. got decent performance while pubg and COD.the back panel of the m51 is little confusing because.. it is very sensitive for scratches and finger printsthe main drawback is... sales box comes without basic back cover..  its disgusting 😤so you have to purchase a cover asap.and the 4star only because of this.🤷🏾‍♂️"
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",ZakaaaaaaaaaaaS,5.0,"💞 Excellent mobile 💞🟢 Display : Superamoled+ 9/10🔴 Sound  : Dolby surround 9.5/10🟤 Battery : awesome 10/10🟣 Touch  : smooth  9/10🔵 Camera : front and rear zakazak, bindaas🟡 Build quality : front good but back plastic 8/10🔵 processor : SD 730 G awesome .🟠 Loudspeaker : very loudly and clear🟢Call quality : clear voice for both side-------------------------------------------------🥁  Heavy (but no issues)🥁  No provide glass and back cover😶🥁  Fingerprint in wrong place🥁  price increase❣️❣️ Overall awesome,nice, zakazak, bindaas mobile ❣️❣️👍👍👍 9.2/10 👍👍👍"
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Good performance,5.0,"Camera quality good but more options should have been included to shoot in 48mp or 32 mp or like this.Battery life is good. Supports upto 2 days for normal use. Normally 3000 or 4000 capacity batteries last only 12 hours or less on Samsung phones. So it's battery performance is satisfactory. For a 8nm processor, I had expected it to give 2 days life with one sim card.Fingerprint is irrelavant for me. I would have considered to use it if it was on screen. Samsung should consider to give finger print on screen like other A series phones.Sound quality and loudness is  satisfactory.Telephone connection and internet connection satisfactory.Overall performance of the phone is good.M-51 has KNOX security system.Many had commented that M series mobiles don't have knox, an essential for security."
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Value for money phone,5.0,1. Touch response is impressive2. Battery backup is good as it is 7000mAH3. 0-100% charge in less than 2hrs4. Sound quality of the speakers could have been better but it's good.Overall it is value for money phone
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",At last a battery and screen I wanted,4.0,"I always wanted a huge battery and a great screen for my content consumption. This fits the bill. Sure the price is higher than similar mobiles but Samsung has delivered on the price with features. It has  ""Single Take"", which helps me in capturing my Kid with video and photo. I never miss a moment.  "" night Mode"". Battery drains when playing few games but holds true for most of 2 days. Charging time is also ok, should have got a bigger charger."
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Worst finger print sensor,1.0,"finger print sensor doesn't work even with little sweat on your thumb or finger.Most of the time it doesn't work and says cover the whole sensor with your finger.I have used moto for years and never faced such problem with any of there mobile.You can say finger print sensor doesn't exists on this phone. You have to enter your pin all the time.And why this nonsense ONE UI @Samsung ? why can't you just keep stock android, it low your cost and you can sell your phones at low cost.Because of this mistake I am giving it one star over all. Because if all the features doesn't come up together it doesn't mean anything."
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",JUST READ THE  REVIEW ITS AWSOME PHONE M51✌🤘,5.0,"After 3 days of use i am writing this review.The best phone from samsung at this budget.1.CAMERA- camera is very very good. Rear camera you can use in 64 MP for Full crystal clear photos. Videos, hylerlaps and slomos are very good. MACRO CAMERA AND WIDE CAMERA are also very good. You will enjoy the camera photos.2. Bettery life- From the 20% of charging to reach 80% its just charge in less then 60 minutes . I charge my phone in the morning around 80-90% and i use my phone all the day in online lectures and webinares and my internet is continuos whole the day still at the evening it left with 50-55% charging then again i play the cod mobile at night for 2-3 hours still it lest 25% bettery and another day morning i charge the phone for one hour and it goes to 90% in just one hour. So superb bettery life.Performance - Snapdragon 730G and Adreno 618 GPu gives you outstanding performance and more power saving beacuse of its superamoled plus infinity display. I play cod mobile in High graphics and exterme frame rate but its never lag and phone has no heating compare to other phones. I LOVE THE PERFORMANCE.Display- Everyone know in the display no one can beat the samsung its just awsome for watching movies and also gives you DOLBY Atmos so you will love the watching series and movies on it.I think Paisa vasool phone he guys and made in india he Noida, delhi (samsung's world's largest manufacturing plant) just buy it. You will love it."
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Good camera phone with some problems,2.0,I am using this phone for around 20 days now. Here are the cons:1) Poor and inaccurate fingerprint sensor. finally i have to remove tbe finger print security.2) Face recognition is very slow. Apart from that for face recognition to work i have to awake the screen using double tap or power button.3) while charging battery get heated too much.Hope they get some update to fix these problems.4) Speaker sound is very less even on full volume.5) I found that while talking on speakerphone call quality from my end is not good or less.Pros1) Excellant camera.2) while using the phone there is no lag.3) very good display
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Superb Product with good offer from Amazon,5.0,"I changed from Apple Iphone to M51. The simple reason was battery. During lockdown with WFH situation, battery has become paramount. Continous charging is reducing battery cycles.Ordered on the first day in the first half an hour after reviewing Nord and Realme 7Pro. Samsung as a brand is strong and in the various battery draining and charging test it was reigning supreme over the other two. Though they charge faster but then they have smaller batteries as well.In all other parameters it has been working without a hitch. The processor is strong and is able to load my office apps. I have truly impressed and delighted. Buy blindly if you are looking for a trustable phone which is a workhorse. I also used the HDFC 2000 off offer so got it cheaper."
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Wawo mobile,5.0,Excellent device.. just go for it.. I didn't find anything bad in this set. Everything is upto satisfaction. Battery backup is wawo and have awesome display.. thanks Amazon for timely delivery and a big clap to Samsung.
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Complete value for money,5.0,"This is one of the best phone from Samsung. Battery life is just amazing, it lasts for 2 days with heavy usage.Camera quality is superb. Night selfies and single take is out of the box. Processor is also very good. No lag while playing games. Phone doesnt heat up while charging or while watching videos or while playing games. It is a complete value for money deal. Got it for INR 22,999 during the first sale promotion offer.The only thing I didnt like is,1. Samsung is not providing any back cover and head phones. The phone is priced at INR 24,999, it should provide these basic things for such costly phone.2. It is overpriced by INR 3000."
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Adpative Brightness BIG Issue !!!,2.0,Adaptive brightness is Big headache.I updated to latest version but no success.Brightness suddenly reduces big problem.There has to be an urgent update by samsung to fix this.Do not go with review of fake youtubers .
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Perfectly Balanced Phone.,5.0,"The USP of this phone is it's great display, humongous battery and best camera in this segment.Pros--It's display is big and provides good video watching experience with vivid colours.In one charge M51 7000mah battery will last about 2 days very easily and it also charges quiet fast with 25w charger.It's camera is top notch and clicks very good quality images and i can say that M51 has best camera comparing any other phone in this segment.In case of performance also I didn't find any lag the optimization of Snapdragon processor with samsung OneUi is very smooth also it has Knox security that's what makes this phone even more interesting.Cons---Although fews bad things I noticed was the speaker quality is not impressive and it's sound is really low.The back of the phone is decent but catches lots of fingerprint.The adaptive brightness has some issue it flickers a lot between low and high while using it in same light conditions."
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Nothing great about this phone,1.0,"This phone came with a lot of hype and I exchanged my One Plus 5T for this phone. The reason for exchanging my old phone was frequent battery drain on my 5t.However, the firat thing to point out is m51 has a 7000mah battery but in use it does not feel so. My 3yr old 5t required me to charge 3-4times in a day but my new m51 requires a charge once a day, which I did not expect from a brand new 7000mah battery.The touch response is laggy on m51 and I really do not like this after using 5t even though this has a better cpu and 8gb ram compared to my older 5t.The Samsung oneUI is ugly at best when compared to stock android and Oxygen OS.Overall, its just another 25k phone, nothing great about it and this is no game changer."
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",First Impression... its superbbbb...,5.0,"*Good Phone.*Camera Quality awesome.*superfast processor.*Battery life... did what they said.*screen video resoloution nothing to say amazing.*fingerprint,  face unlock very quick."
